# IEA 15 MW
TSR,   Pitch ,  C_Fx  ,   C_Fy   ,  C_Fz   ,  C_Mx   ,  C_My  ,   C_Mz
(-),   (deg) ,  (-)  ,   (-)   ,  (-)   ,  (-)   ,  (-)  ,   (-)
3.5000,	18.750000,	0.114219,	0.0000,	0.0000,	0.0327,	0.0000,	0.0000
3.5000,	19.000000,	0.111163,	0.0000,	0.0000,	0.0318,	0.0000,	0.0000
3.5000,	19.250000,	0.108069,	0.0000,	0.0000,	0.0309,	0.0000,	0.0000
3.5000,	19.500000,	0.104938,	0.0000,	0.0000,	0.0300,	0.0000,	0.0000
3.5000,	19.750000,	0.101769,	0.0000,	0.0000,	0.0291,	0.0000,	0.0000
3.5000,	20.000000,	0.098564,	0.0000,	0.0000,	0.0282,	0.0000,	0.0000
3.5000,	20.250000,	0.095323,	0.0000,	0.0000,	0.0273,	0.0000,	0.0000
3.5000,	20.500000,	0.092047,	0.0000,	0.0000,	0.0263,	0.0000,	0.0000
3.5000,	20.750000,	0.088735,	0.0000,	0.0000,	0.0254,	0.0000,	0.0000
3.5000,	21.000000,	0.085389,	0.0000,	0.0000,	0.0244,	0.0000,	0.0000
3.5000,	21.250000,	0.082010,	0.0000,	0.0000,	0.0235,	0.0000,	0.0000
3.5000,	21.500000,	0.078597,	0.0000,	0.0000,	0.0225,	0.0000,	0.0000
3.5000,	21.750000,	0.075153,	0.0000,	0.0000,	0.0215,	0.0000,	0.0000
3.5000,	22.000000,	0.071677,	0.0000,	0.0000,	0.0205,	0.0000,	0.0000
3.5000,	22.250000,	0.068172,	0.0000,	0.0000,	0.0195,	0.0000,	0.0000
3.5000,	22.500000,	0.064638,	0.0000,	0.0000,	0.0185,	0.0000,	0.0000
3.5000,	22.750000,	0.061076,	0.0000,	0.0000,	0.0175,	0.0000,	0.0000
3.5000,	23.000000,	0.057488,	0.0000,	0.0000,	0.0164,	0.0000,	0.0000
3.5000,	23.250000,	0.053876,	0.0000,	0.0000,	0.0154,	0.0000,	0.0000
3.5000,	23.500000,	0.050241,	0.0000,	0.0000,	0.0144,	0.0000,	0.0000
3.5000,	23.750000,	0.046585,	0.0000,	0.0000,	0.0133,	0.0000,	0.0000
3.5000,	24.000000,	0.042909,	0.0000,	0.0000,	0.0123,	0.0000,	0.0000
3.5000,	24.250000,	0.039216,	0.0000,	0.0000,	0.0112,	0.0000,	0.0000
3.5000,	24.500000,	0.035507,	0.0000,	0.0000,	0.0102,	0.0000,	0.0000
3.5000,	24.750000,	0.031785,	0.0000,	0.0000,	0.0091,	0.0000,	0.0000
3.7500,	-1.000000,	0.180779,	0.0000,	0.0000,	0.0483,	0.0000,	0.0000
3.7500,	-0.750000,	0.183984,	0.0000,	0.0000,	0.0491,	0.0000,	0.0000
3.7500,	-0.500000,	0.187118,	0.0000,	0.0000,	0.0499,	0.0000,	0.0000
3.7500,	-0.250000,	0.190175,	0.0000,	0.0000,	0.0508,	0.0000,	0.0000
3.7500,	0.000000,	0.193149,	0.0000,	0.0000,	0.0516,	0.0000,	0.0000
3.7500,	0.250000,	0.196033,	0.0000,	0.0000,	0.0523,	0.0000,	0.0000
3.7500,	0.500000,	0.198820,	0.0000,	0.0000,	0.0531,	0.0000,	0.0000
3.7500,	0.750000,	0.201503,	0.0000,	0.0000,	0.0538,	0.0000,	0.0000
3.7500,	1.000000,	0.204075,	0.0000,	0.0000,	0.0545,	0.0000,	0.0000
3.7500,	1.250000,	0.206528,	0.0000,	0.0000,	0.0551,	0.0000,	0.0000
3.7500,	1.500000,	0.208857,	0.0000,	0.0000,	0.0557,	0.0000,	0.0000
3.7500,	1.750000,	0.211054,	0.0000,	0.0000,	0.0563,	0.0000,	0.0000
3.7500,	2.000000,	0.213116,	0.0000,	0.0000,	0.0569,	0.0000,	0.0000
3.7500,	2.250000,	0.215038,	0.0000,	0.0000,	0.0574,	0.0000,	0.0000
3.7500,	2.500000,	0.216817,	0.0000,	0.0000,	0.0579,	0.0000,	0.0000
3.7500,	2.750000,	0.218451,	0.0000,	0.0000,	0.0583,	0.0000,	0.0000
3.7500,	3.000000,	0.219938,	0.0000,	0.0000,	0.0587,	0.0000,	0.0000
3.7500,	3.250000,	0.221278,	0.0000,	0.0000,	0.0591,	0.0000,	0.0000
3.7500,	3.500000,	0.222469,	0.0000,	0.0000,	0.0594,	0.0000,	0.0000
3.7500,	3.750000,	0.223512,	0.0000,	0.0000,	0.0597,	0.0000,	0.0000
3.7500,	4.000000,	0.224408,	0.0000,	0.0000,	0.0599,	0.0000,	0.0000
3.7500,	4.250000,	0.225157,	0.0000,	0.0000,	0.0601,	0.0000,	0.0000
3.7500,	4.500000,	0.225760,	0.0000,	0.0000,	0.0603,	0.0000,	0.0000
3.7500,	4.750000,	0.226219,	0.0000,	0.0000,	0.0604,	0.0000,	0.0000
3.7500,	5.000000,	0.226535,	0.0000,	0.0000,	0.0605,	0.0000,	0.0000
3.7500,	5.250000,	0.226710,	0.0000,	0.0000,	0.0605,	0.0000,	0.0000
3.7500,	5.500000,	0.226746,	0.0000,	0.0000,	0.0605,	0.0000,	0.0000
3.7500,	5.750000,	0.226645,	0.0000,	0.0000,	0.0605,	0.0000,	0.0000
3.7500,	6.000000,	0.226412,	0.0000,	0.0000,	0.0604,	0.0000,	0.0000
3.7500,	6.250000,	0.226048,	0.0000,	0.0000,	0.0603,	0.0000,	0.0000
3.7500,	6.500000,	0.225558,	0.0000,	0.0000,	0.0602,	0.0000,	0.0000
3.7500,	6.750000,	0.224944,	0.0000,	0.0000,	0.0600,	0.0000,	0.0000
3.7500,	7.000000,	0.224211,	0.0000,	0.0000,	0.0598,	0.0000,	0.0000
3.7500,	7.250000,	0.223363,	0.0000,	0.0000,	0.0596,	0.0000,	0.0000
3.7500,	7.500000,	0.222404,	0.0000,	0.0000,	0.0594,	0.0000,	0.0000
3.7500,	7.750000,	0.221338,	0.0000,	0.0000,	0.0591,	0.0000,	0.0000
3.7500,	8.000000,	0.220168,	0.0000,	0.0000,	0.0588,	0.0000,	0.0000
3.7500,	8.250000,	0.218898,	0.0000,	0.0000,	0.0584,	0.0000,	0.0000
3.7500,	8.500000,	0.217532,	0.0000,	0.0000,	0.0581,	0.0000,	0.0000
3.7500,	8.750000,	0.216075,	0.0000,	0.0000,	0.0577,	0.0000,	0.0000
3.7500,	9.000000,	0.214528,	0.0000,	0.0000,	0.0573,	0.0000,	0.0000
3.7500,	9.250000,	0.212896,	0.0000,	0.0000,	0.0568,	0.0000,	0.0000
3.7500,	9.500000,	0.211182,	0.0000,	0.0000,	0.0564,	0.0000,	0.0000
3.7500,	9.750000,	0.209389,	0.0000,	0.0000,	0.0559,	0.0000,	0.0000
3.7500,	10.000000,	0.207520,	0.0000,	0.0000,	0.0554,	0.0000,	0.0000
3.7500,	10.250000,	0.205578,	0.0000,	0.0000,	0.0549,	0.0000,	0.0000
3.7500,	10.500000,	0.203566,	0.0000,	0.0000,	0.0543,	0.0000,	0.0000
3.7500,	10.750000,	0.201487,	0.0000,	0.0000,	0.0538,	0.0000,	0.0000
3.7500,	11.000000,	0.199343,	0.0000,	0.0000,	0.0532,	0.0000,	0.0000
3.7500,	11.250000,	0.197136,	0.0000,	0.0000,	0.0526,	0.0000,	0.0000
3.7500,	11.500000,	0.194868,	0.0000,	0.0000,	0.0520,	0.0000,	0.0000
3.7500,	11.750000,	0.192542,	0.0000,	0.0000,	0.0514,	0.0000,	0.0000
3.7500,	12.000000,	0.190160,	0.0000,	0.0000,	0.0508,	0.0000,	0.0000
3.7500,	12.250000,	0.187723,	0.0000,	0.0000,	0.0501,	0.0000,	0.0000
3.7500,	12.500000,	0.185233,	0.0000,	0.0000,	0.0494,	0.0000,	0.0000
3.7500,	12.750000,	0.182691,	0.0000,	0.0000,	0.0488,	0.0000,	0.0000
3.7500,	13.000000,	0.180098,	0.0000,	0.0000,	0.0481,	0.0000,	0.0000
3.7500,	13.250000,	0.177455,	0.0000,	0.0000,	0.0474,	0.0000,	0.0000
3.7500,	13.500000,	0.174764,	0.0000,	0.0000,	0.0466,	0.0000,	0.0000
3.7500,	13.750000,	0.172023,	0.0000,	0.0000,	0.0459,	0.0000,	0.0000
3.7500,	14.000000,	0.169235,	0.0000,	0.0000,	0.0452,	0.0000,	0.0000
3.7500,	14.250000,	0.166400,	0.0000,	0.0000,	0.0444,	0.0000,	0.0000
3.7500,	14.500000,	0.163518,	0.0000,	0.0000,	0.0436,	0.0000,	0.0000
3.7500,	14.750000,	0.160589,	0.0000,	0.0000,	0.0429,	0.0000,	0.0000
3.7500,	15.000000,	0.157613,	0.0000,	0.0000,	0.0421,	0.0000,	0.0000
3.7500,	15.250000,	0.154592,	0.0000,	0.0000,	0.0413,	0.0000,	0.0000
3.7500,	15.500000,	0.151525,	0.0000,	0.0000,	0.0404,	0.0000,	0.0000
3.7500,	15.750000,	0.148413,	0.0000,	0.0000,	0.0396,	0.0000,	0.0000
3.7500,	16.000000,	0.145255,	0.0000,	0.0000,	0.0388,	0.0000,	0.0000
3.7500,	16.250000,	0.142052,	0.0000,	0.0000,	0.0379,	0.0000,	0.0000
3.7500,	16.500000,	0.138804,	0.0000,	0.0000,	0.0370,	0.0000,	0.0000
3.7500,	16.750000,	0.135511,	0.0000,	0.0000,	0.0362,	0.0000,	0.0000
3.7500,	17.000000,	0.132174,	0.0000,	0.0000,	0.0353,	0.0000,	0.0000
3.7500,	17.250000,	0.128792,	0.0000,	0.0000,	0.0344,	0.0000,	0.0000
3.7500,	17.500000,	0.125366,	0.0000,	0.0000,	0.0335,	0.0000,	0.0000
3.7500,	17.750000,	0.121896,	0.0000,	0.0000,	0.0325,	0.0000,	0.0000
3.7500,	18.000000,	0.118383,	0.0000,	0.0000,	0.0316,	0.0000,	0.0000
3.7500,	18.250000,	0.114826,	0.0000,	0.0000,	0.0307,	0.0000,	0.0000
3.7500,	18.500000,	0.111227,	0.0000,	0.0000,	0.0297,	0.0000,	0.0000
3.7500,	18.750000,	0.107585,	0.0000,	0.0000,	0.0287,	0.0000,	0.0000
3.7500,	19.000000,	0.103902,	0.0000,	0.0000,	0.0277,	0.0000,	0.0000
3.7500,	19.250000,	0.100177,	0.0000,	0.0000,	0.0267,	0.0000,	0.0000
3.7500,	19.500000,	0.096411,	0.0000,	0.0000,	0.0257,	0.0000,	0.0000
3.7500,	19.750000,	0.092606,	0.0000,	0.0000,	0.0247,	0.0000,	0.0000
3.7500,	20.000000,	0.088761,	0.0000,	0.0000,	0.0237,	0.0000,	0.0000
3.7500,	20.250000,	0.084879,	0.0000,	0.0000,	0.0227,	0.0000,	0.0000
3.7500,	20.500000,	0.080959,	0.0000,	0.0000,	0.0216,	0.0000,	0.0000
3.7500,	20.750000,	0.077003,	0.0000,	0.0000,	0.0206,	0.0000,	0.0000
3.7500,	21.000000,	0.073012,	0.0000,	0.0000,	0.0195,	0.0000,	0.0000
3.7500,	21.250000,	0.068988,	0.0000,	0.0000,	0.0184,	0.0000,	0.0000
3.7500,	21.500000,	0.064933,	0.0000,	0.0000,	0.0173,	0.0000,	0.0000
3.7500,	21.750000,	0.060847,	0.0000,	0.0000,	0.0162,	0.0000,	0.0000
3.7500,	22.000000,	0.056733,	0.0000,	0.0000,	0.0151,	0.0000,	0.0000
3.7500,	22.250000,	0.052592,	0.0000,	0.0000,	0.0140,	0.0000,	0.0000
3.7500,	22.500000,	0.048428,	0.0000,	0.0000,	0.0129,	0.0000,	0.0000
3.7500,	22.750000,	0.044241,	0.0000,	0.0000,	0.0118,	0.0000,	0.0000
3.7500,	23.000000,	0.040034,	0.0000,	0.0000,	0.0107,	0.0000,	0.0000
3.7500,	23.250000,	0.035810,	0.0000,	0.0000,	0.0096,	0.0000,	0.0000
3.7500,	23.500000,	0.031570,	0.0000,	0.0000,	0.0084,	0.0000,	0.0000
3.7500,	23.750000,	0.027318,	0.0000,	0.0000,	0.0073,	0.0000,	0.0000
3.7500,	24.000000,	0.023055,	0.0000,	0.0000,	0.0062,	0.0000,	0.0000
3.7500,	24.250000,	0.018784,	0.0000,	0.0000,	0.0050,	0.0000,	0.0000
3.7500,	24.500000,	0.014508,	0.0000,	0.0000,	0.0039,	0.0000,	0.0000
3.7500,	24.750000,	0.010229,	0.0000,	0.0000,	0.0027,	0.0000,	0.0000
4.0000,	-1.000000,	0.215776,	0.0000,	0.0000,	0.0540,	0.0000,	0.0000
4.0000,	-0.750000,	0.219028,	0.0000,	0.0000,	0.0548,	0.0000,	0.0000
4.0000,	-0.500000,	0.222158,	0.0000,	0.0000,	0.0556,	0.0000,	0.0000
4.0000,	-0.250000,	0.225156,	0.0000,	0.0000,	0.0563,	0.0000,	0.0000
4.0000,	0.000000,	0.228014,	0.0000,	0.0000,	0.0571,	0.0000,	0.0000
4.0000,	0.250000,	0.230723,	0.0000,	0.0000,	0.0577,	0.0000,	0.0000
4.0000,	0.500000,	0.233276,	0.0000,	0.0000,	0.0584,	0.0000,	0.0000
4.0000,	0.750000,	0.235668,	0.0000,	0.0000,	0.0590,	0.0000,	0.0000
4.0000,	1.000000,	0.237895,	0.0000,	0.0000,	0.0595,	0.0000,	0.0000
4.0000,	1.250000,	0.239952,	0.0000,	0.0000,	0.0600,	0.0000,	0.0000
4.0000,	1.500000,	0.241839,	0.0000,	0.0000,	0.0605,	0.0000,	0.0000
4.0000,	1.750000,	0.243553,	0.0000,	0.0000,	0.0609,	0.0000,	0.0000
4.0000,	2.000000,	0.245096,	0.0000,	0.0000,	0.0613,	0.0000,	0.0000
4.0000,	2.250000,	0.246466,	0.0000,	0.0000,	0.0617,	0.0000,	0.0000
4.0000,	2.500000,	0.247666,	0.0000,	0.0000,	0.0620,	0.0000,	0.0000
4.0000,	2.750000,	0.248696,	0.0000,	0.0000,	0.0622,	0.0000,	0.0000
4.0000,	3.000000,	0.249557,	0.0000,	0.0000,	0.0624,	0.0000,	0.0000
4.0000,	3.250000,	0.250251,	0.0000,	0.0000,	0.0626,	0.0000,	0.0000
4.0000,	3.500000,	0.250781,	0.0000,	0.0000,	0.0628,	0.0000,	0.0000
4.0000,	3.750000,	0.251148,	0.0000,	0.0000,	0.0628,	0.0000,	0.0000
4.0000,	4.000000,	0.251356,	0.0000,	0.0000,	0.0629,	0.0000,	0.0000
4.0000,	4.250000,	0.251407,	0.0000,	0.0000,	0.0629,	0.0000,	0.0000
4.0000,	4.500000,	0.251305,	0.0000,	0.0000,	0.0629,	0.0000,	0.0000
4.0000,	4.750000,	0.251053,	0.0000,	0.0000,	0.0628,	0.0000,	0.0000
4.0000,	5.000000,	0.250655,	0.0000,	0.0000,	0.0627,	0.0000,	0.0000
4.0000,	5.250000,	0.250116,	0.0000,	0.0000,	0.0626,	0.0000,	0.0000
4.0000,	5.500000,	0.249439,	0.0000,	0.0000,	0.0624,	0.0000,	0.0000
4.0000,	5.750000,	0.248630,	0.0000,	0.0000,	0.0622,	0.0000,	0.0000
4.0000,	6.000000,	0.247693,	0.0000,	0.0000,	0.0620,	0.0000,	0.0000
4.0000,	6.250000,	0.246632,	0.0000,	0.0000,	0.0617,	0.0000,	0.0000
4.0000,	6.500000,	0.245452,	0.0000,	0.0000,	0.0614,	0.0000,	0.0000
4.0000,	6.750000,	0.244158,	0.0000,	0.0000,	0.0611,	0.0000,	0.0000
4.0000,	7.000000,	0.242753,	0.0000,	0.0000,	0.0607,	0.0000,	0.0000
4.0000,	7.250000,	0.241241,	0.0000,	0.0000,	0.0604,	0.0000,	0.0000
4.0000,	7.500000,	0.239628,	0.0000,	0.0000,	0.0600,	0.0000,	0.0000
4.0000,	7.750000,	0.237916,	0.0000,	0.0000,	0.0595,	0.0000,	0.0000
4.0000,	8.000000,	0.236110,	0.0000,	0.0000,	0.0591,	0.0000,	0.0000
4.0000,	8.250000,	0.234212,	0.0000,	0.0000,	0.0586,	0.0000,	0.0000
4.0000,	8.500000,	0.232227,	0.0000,	0.0000,	0.0581,	0.0000,	0.0000
4.0000,	8.750000,	0.230158,	0.0000,	0.0000,	0.0576,	0.0000,	0.0000
4.0000,	9.000000,	0.228007,	0.0000,	0.0000,	0.0571,	0.0000,	0.0000
4.0000,	9.250000,	0.225778,	0.0000,	0.0000,	0.0565,	0.0000,	0.0000
4.0000,	9.500000,	0.223474,	0.0000,	0.0000,	0.0559,	0.0000,	0.0000
4.0000,	9.750000,	0.221098,	0.0000,	0.0000,	0.0553,	0.0000,	0.0000
4.0000,	10.000000,	0.218651,	0.0000,	0.0000,	0.0547,	0.0000,	0.0000
4.0000,	10.250000,	0.216138,	0.0000,	0.0000,	0.0541,	0.0000,	0.0000
4.0000,	10.500000,	0.213558,	0.0000,	0.0000,	0.0534,	0.0000,	0.0000
4.0000,	10.750000,	0.210916,	0.0000,	0.0000,	0.0528,	0.0000,	0.0000
4.0000,	11.000000,	0.208212,	0.0000,	0.0000,	0.0521,	0.0000,	0.0000
4.0000,	11.250000,	0.205449,	0.0000,	0.0000,	0.0514,	0.0000,	0.0000
4.0000,	11.500000,	0.202627,	0.0000,	0.0000,	0.0507,	0.0000,	0.0000
4.0000,	11.750000,	0.199749,	0.0000,	0.0000,	0.0500,	0.0000,	0.0000
4.0000,	12.000000,	0.196814,	0.0000,	0.0000,	0.0493,	0.0000,	0.0000
4.0000,	12.250000,	0.193824,	0.0000,	0.0000,	0.0485,	0.0000,	0.0000
4.0000,	12.500000,	0.190780,	0.0000,	0.0000,	0.0477,	0.0000,	0.0000
4.0000,	12.750000,	0.187681,	0.0000,	0.0000,	0.0470,	0.0000,	0.0000
4.0000,	13.000000,	0.184529,	0.0000,	0.0000,	0.0462,	0.0000,	0.0000
4.0000,	13.250000,	0.181323,	0.0000,	0.0000,	0.0454,	0.0000,	0.0000
4.0000,	13.500000,	0.178065,	0.0000,	0.0000,	0.0446,	0.0000,	0.0000
4.0000,	13.750000,	0.174753,	0.0000,	0.0000,	0.0437,	0.0000,	0.0000
4.0000,	14.000000,	0.171389,	0.0000,	0.0000,	0.0429,	0.0000,	0.0000
4.0000,	14.250000,	0.167973,	0.0000,	0.0000,	0.0420,	0.0000,	0.0000
4.0000,	14.500000,	0.164505,	0.0000,	0.0000,	0.0412,	0.0000,	0.0000
4.0000,	14.750000,	0.160985,	0.0000,	0.0000,	0.0403,	0.0000,	0.0000
4.0000,	15.000000,	0.157413,	0.0000,	0.0000,	0.0394,	0.0000,	0.0000
4.0000,	15.250000,	0.153790,	0.0000,	0.0000,	0.0385,	0.0000,	0.0000
4.0000,	15.500000,	0.150115,	0.0000,	0.0000,	0.0376,	0.0000,	0.0000
4.0000,	15.750000,	0.146389,	0.0000,	0.0000,	0.0366,	0.0000,	0.0000
4.0000,	16.000000,	0.142613,	0.0000,	0.0000,	0.0357,	0.0000,	0.0000
4.0000,	16.250000,	0.138785,	0.0000,	0.0000,	0.0347,	0.0000,	0.0000
4.0000,	16.500000,	0.134907,	0.0000,	0.0000,	0.0338,	0.0000,	0.0000
4.0000,	16.750000,	0.130979,	0.0000,	0.0000,	0.0328,	0.0000,	0.0000
4.0000,	17.000000,	0.127001,	0.0000,	0.0000,	0.0318,	0.0000,	0.0000
4.0000,	17.250000,	0.122973,	0.0000,	0.0000,	0.0308,	0.0000,	0.0000
4.0000,	17.500000,	0.118896,	0.0000,	0.0000,	0.0298,	0.0000,	0.0000
4.0000,	17.750000,	0.114771,	0.0000,	0.0000,	0.0287,	0.0000,	0.0000
4.0000,	18.000000,	0.110599,	0.0000,	0.0000,	0.0277,	0.0000,	0.0000
4.0000,	18.250000,	0.106378,	0.0000,	0.0000,	0.0266,	0.0000,	0.0000
4.0000,	18.500000,	0.102112,	0.0000,	0.0000,	0.0256,	0.0000,	0.0000
4.0000,	18.750000,	0.097800,	0.0000,	0.0000,	0.0245,	0.0000,	0.0000
4.0000,	19.000000,	0.093443,	0.0000,	0.0000,	0.0234,	0.0000,	0.0000
4.0000,	19.250000,	0.089044,	0.0000,	0.0000,	0.0223,	0.0000,	0.0000
4.0000,	19.500000,	0.084602,	0.0000,	0.0000,	0.0212,	0.0000,	0.0000
4.0000,	19.750000,	0.080120,	0.0000,	0.0000,	0.0200,	0.0000,	0.0000
4.0000,	20.000000,	0.075599,	0.0000,	0.0000,	0.0189,	0.0000,	0.0000
4.0000,	20.250000,	0.071040,	0.0000,	0.0000,	0.0178,	0.0000,	0.0000
4.0000,	20.500000,	0.066446,	0.0000,	0.0000,	0.0166,	0.0000,	0.0000
4.0000,	20.750000,	0.061819,	0.0000,	0.0000,	0.0155,	0.0000,	0.0000
4.0000,	21.000000,	0.057160,	0.0000,	0.0000,	0.0143,	0.0000,	0.0000
4.0000,	21.250000,	0.052473,	0.0000,	0.0000,	0.0131,	0.0000,	0.0000
4.0000,	21.500000,	0.047759,	0.0000,	0.0000,	0.0120,	0.0000,	0.0000
4.0000,	21.750000,	0.043021,	0.0000,	0.0000,	0.0108,	0.0000,	0.0000
4.0000,	22.000000,	0.038262,	0.0000,	0.0000,	0.0096,	0.0000,	0.0000
4.0000,	22.250000,	0.033484,	0.0000,	0.0000,	0.0084,	0.0000,	0.0000
4.0000,	22.500000,	0.028690,	0.0000,	0.0000,	0.0072,	0.0000,	0.0000
4.0000,	22.750000,	0.023882,	0.0000,	0.0000,	0.0060,	0.0000,	0.0000
4.0000,	23.000000,	0.019064,	0.0000,	0.0000,	0.0048,	0.0000,	0.0000
4.0000,	23.250000,	0.014239,	0.0000,	0.0000,	0.0036,	0.0000,	0.0000
4.0000,	23.500000,	0.009408,	0.0000,	0.0000,	0.0024,	0.0000,	0.0000
4.0000,	23.750000,	0.004575,	0.0000,	0.0000,	0.0011,	0.0000,	0.0000
4.0000,	24.000000,	-0.000256,	0.0000,	0.0000,	-0.0001,	0.0000,	0.0000
4.0000,	24.250000,	-0.005084,	0.0000,	0.0000,	-0.0013,	0.0000,	0.0000
4.0000,	24.500000,	-0.009906,	0.0000,	0.0000,	-0.0025,	0.0000,	0.0000
4.0000,	24.750000,	-0.014718,	0.0000,	0.0000,	-0.0037,	0.0000,	0.0000
4.2500,	-1.000000,	0.251326,	0.0000,	0.0000,	0.0592,	0.0000,	0.0000
4.2500,	-0.750000,	0.254341,	0.0000,	0.0000,	0.0599,	0.0000,	0.0000
4.2500,	-0.500000,	0.257170,	0.0000,	0.0000,	0.0606,	0.0000,	0.0000
4.2500,	-0.250000,	0.259807,	0.0000,	0.0000,	0.0612,	0.0000,	0.0000
4.2500,	0.000000,	0.262249,	0.0000,	0.0000,	0.0618,	0.0000,	0.0000
4.2500,	0.250000,	0.264492,	0.0000,	0.0000,	0.0623,	0.0000,	0.0000
4.2500,	0.500000,	0.266537,	0.0000,	0.0000,	0.0628,	0.0000,	0.0000
4.2500,	0.750000,	0.268384,	0.0000,	0.0000,	0.0632,	0.0000,	0.0000
4.2500,	1.000000,	0.270034,	0.0000,	0.0000,	0.0636,	0.0000,	0.0000
4.2500,	1.250000,	0.271489,	0.0000,	0.0000,	0.0639,	0.0000,	0.0000
4.2500,	1.500000,	0.272750,	0.0000,	0.0000,	0.0642,	0.0000,	0.0000
4.2500,	1.750000,	0.273820,	0.0000,	0.0000,	0.0645,	0.0000,	0.0000
4.2500,	2.000000,	0.274701,	0.0000,	0.0000,	0.0647,	0.0000,	0.0000
4.2500,	2.250000,	0.275396,	0.0000,	0.0000,	0.0649,	0.0000,	0.0000
4.2500,	2.500000,	0.275908,	0.0000,	0.0000,	0.0650,	0.0000,	0.0000
4.2500,	2.750000,	0.276241,	0.0000,	0.0000,	0.0651,	0.0000,	0.0000
4.2500,	3.000000,	0.276398,	0.0000,	0.0000,	0.0651,	0.0000,	0.0000
4.2500,	3.250000,	0.276384,	0.0000,	0.0000,	0.0651,	0.0000,	0.0000
4.2500,	3.500000,	0.276203,	0.0000,	0.0000,	0.0651,	0.0000,	0.0000
4.2500,	3.750000,	0.275858,	0.0000,	0.0000,	0.0650,	0.0000,	0.0000
4.2500,	4.000000,	0.275355,	0.0000,	0.0000,	0.0649,	0.0000,	0.0000
4.2500,	4.250000,	0.274699,	0.0000,	0.0000,	0.0647,	0.0000,	0.0000
4.2500,	4.500000,	0.273895,	0.0000,	0.0000,	0.0645,	0.0000,	0.0000
4.2500,	4.750000,	0.272948,	0.0000,	0.0000,	0.0643,	0.0000,	0.0000
4.2500,	5.000000,	0.271863,	0.0000,	0.0000,	0.0640,	0.0000,	0.0000
4.2500,	5.250000,	0.270645,	0.0000,	0.0000,	0.0637,	0.0000,	0.0000
4.2500,	5.500000,	0.269298,	0.0000,	0.0000,	0.0634,	0.0000,	0.0000
4.2500,	5.750000,	0.267828,	0.0000,	0.0000,	0.0631,	0.0000,	0.0000
4.2500,	6.000000,	0.266240,	0.0000,	0.0000,	0.0627,	0.0000,	0.0000
4.2500,	6.250000,	0.264536,	0.0000,	0.0000,	0.0623,	0.0000,	0.0000
4.2500,	6.500000,	0.262722,	0.0000,	0.0000,	0.0619,	0.0000,	0.0000
4.2500,	6.750000,	0.260802,	0.0000,	0.0000,	0.0614,	0.0000,	0.0000
4.2500,	7.000000,	0.258780,	0.0000,	0.0000,	0.0609,	0.0000,	0.0000
4.2500,	7.250000,	0.256659,	0.0000,	0.0000,	0.0604,	0.0000,	0.0000
4.2500,	7.500000,	0.254443,	0.0000,	0.0000,	0.0599,	0.0000,	0.0000
4.2500,	7.750000,	0.252135,	0.0000,	0.0000,	0.0594,	0.0000,	0.0000
4.2500,	8.000000,	0.249739,	0.0000,	0.0000,	0.0588,	0.0000,	0.0000
4.2500,	8.250000,	0.247258,	0.0000,	0.0000,	0.0582,	0.0000,	0.0000
4.2500,	8.500000,	0.244694,	0.0000,	0.0000,	0.0576,	0.0000,	0.0000
4.2500,	8.750000,	0.242052,	0.0000,	0.0000,	0.0570,	0.0000,	0.0000
4.2500,	9.000000,	0.239333,	0.0000,	0.0000,	0.0564,	0.0000,	0.0000
4.2500,	9.250000,	0.236539,	0.0000,	0.0000,	0.0557,	0.0000,	0.0000
4.2500,	9.500000,	0.233675,	0.0000,	0.0000,	0.0550,	0.0000,	0.0000
4.2500,	9.750000,	0.230740,	0.0000,	0.0000,	0.0543,	0.0000,	0.0000
4.2500,	10.000000,	0.227739,	0.0000,	0.0000,	0.0536,	0.0000,	0.0000
4.2500,	10.250000,	0.224671,	0.0000,	0.0000,	0.0529,	0.0000,	0.0000
4.2500,	10.500000,	0.221539,	0.0000,	0.0000,	0.0522,	0.0000,	0.0000
4.2500,	10.750000,	0.218343,	0.0000,	0.0000,	0.0514,	0.0000,	0.0000
4.2500,	11.000000,	0.215085,	0.0000,	0.0000,	0.0507,	0.0000,	0.0000
4.2500,	11.250000,	0.211764,	0.0000,	0.0000,	0.0499,	0.0000,	0.0000
4.2500,	11.500000,	0.208383,	0.0000,	0.0000,	0.0491,	0.0000,	0.0000
4.2500,	11.750000,	0.204940,	0.0000,	0.0000,	0.0483,	0.0000,	0.0000
4.2500,	12.000000,	0.201436,	0.0000,	0.0000,	0.0474,	0.0000,	0.0000
4.2500,	12.250000,	0.197872,	0.0000,	0.0000,	0.0466,	0.0000,	0.0000
4.2500,	12.500000,	0.194248,	0.0000,	0.0000,	0.0457,	0.0000,	0.0000
4.2500,	12.750000,	0.190564,	0.0000,	0.0000,	0.0449,	0.0000,	0.0000
4.2500,	13.000000,	0.186820,	0.0000,	0.0000,	0.0440,	0.0000,	0.0000
4.2500,	13.250000,	0.183017,	0.0000,	0.0000,	0.0431,	0.0000,	0.0000
4.2500,	13.500000,	0.179155,	0.0000,	0.0000,	0.0422,	0.0000,	0.0000
4.2500,	13.750000,	0.175234,	0.0000,	0.0000,	0.0413,	0.0000,	0.0000
4.2500,	14.000000,	0.171254,	0.0000,	0.0000,	0.0403,	0.0000,	0.0000
